prolific_id,urn,vaccination,education,manipulation_check,condition,time_taken,age,gender,age_cat,comprehension,urn_error,vacc_error
5d348acec374970001e8b67d,100,11,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,291.609,36,Male,35-44,1,30,2.9173823084088433
5b859857e23410000171891b,50,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,207.666,36,Female,35-44,1,20,1.9173823084088433
5e4f1de1ca556637490d2fc3,70,14,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,197.899,33,Female,25-34,1,0,0.08261769159115673
5ea1b7250db98608c6d2ffa5,70,16,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,163.642,47,Male,45-54,1,0,2.0826176915911567
5aacc853fb22320001ba9516,70,16,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,281.614,48,Female,45-54,1,0,2.0826176915911567
59cab69b59b3790001151279,70,20,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,192.253,47,Female,45-54,1,0,6.082617691591157
5f1206e3d2a953112ea398a8,70,9,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,248.573,23,Female,18-24,1,0,4.917382308408843
5c5436d5d3cc6b0001d96c69,70,31,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,128.22,42,Male,35-44,1,0,17.082617691591157
5e233c064548cd5f0e2a9e7f,70,14,GCSE (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,181.792,19,Female,18-24,1,0,0.08261769159115673
5adec594e0feeb0001cacf00,70,19,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,168.238,50,Male,45-54,1,0,5.082617691591157
5e4bb2519191060af08d2efd,70,10,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,111.185,27,Female,25-34,1,0,3.9173823084088433
5ecabd093cd0510651db7004,70,10,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,1253.694,19,Not disclosed,18-24,1,0,3.9173823084088433
59b45fd59f80a10001e8268b,70,35,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,180.03,41,Female,35-44,1,0,21.082617691591157
59724cec2a5a780001dda979,70,13,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,163.406,43,Female,35-44,1,0,0.9173823084088433
5c5825dedd470300014edf4b,70,22,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,128.774,24,Female,18-24,1,0,8.082617691591157
5f2c0a3cd57f400329a4e296,70,15,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,353.197,61,Female,55-64,1,0,1.0826176915911567
5ec135213d32b40417fd9ea3,60,14,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,170.08,40,Male,35-44,1,10,0.08261769159115673
5d73d2735625b90016fa3655,70,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,318.364,47,Male,45-54,1,0,1.9173823084088433
5ea0c0c071dbf50bd270c612,70,36,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,405.789,49,Female,45-54,1,0,22.082617691591157
5e4591c844498f07c95149d9,70,10,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,20647588.458983,23,Female,18-24,1,0,3.9173823084088433
5f4b8e6bb7e5b374f9798c6d,70,11,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,282.865,26,Female,25-34,1,0,2.9173823084088433
"I consent, there seems to be an issue with my Prolific as it returns the submission when I click the tab to get my ID",70,13,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,NA,NA,Not disclosed,Not disclosed,1,0,0.9173823084088433
5e282ee3db62baa4628b16ba,59,51,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,75.523,40,Female,35-44,1,11,37.08261769159115
5f1ef6cd5391ec0638385f38,70,9,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,362.948,36,Female,35-44,1,0,4.917382308408843
5cfe78abc783b1001a180e6f,70,12,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,169.795,44,Male,35-44,1,0,1.9173823084088433
5eaecbf2df23cb5adb9d7523,70,11,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,596.56,31,Female,25-34,1,0,2.9173823084088433
5e23503c3285b16006f9432a,70,11,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,342.3,67,Female,65 and over,1,0,2.9173823084088433
5d9bce5147e8d80017c5e86d@email.prolific.co,70,42,GCSE (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,NA,NA,Not disclosed,Not disclosed,1,0,28.082617691591157
5e2e0730ec357b3f77d923dc,70,15,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,182.913,31,Male,25-34,1,0,1.0826176915911567
5bfaf024a931f20001a06fc1,60,15,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,148.245,45,Female,45-54,1,10,1.0826176915911567
5bd3196a28dcce00013f9d77,60,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,113.538,NA,Male,Not disclosed,1,10,1.9173823084088433
5df7eb98dc265f5903cd64b0,10,14,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,191.468,30,Female,25-34,1,60,0.08261769159115673
5db5e53f8f531c000c2a4160,70,28,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,194.846,23,Female,18-24,1,0,14.082617691591157
5e8ed13b0bf7560008002d52,70,21,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,261.339,27,Not disclosed,25-34,1,0,7.082617691591157
5ade536ff6b58c0001fa684b,60,8,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,233.919,25,Male,25-34,1,10,5.917382308408843
5c63d689263b1b0001c66968,70,14,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,160.055,46,Female,45-54,1,0,0.08261769159115673
5e0f6712082675669389cafd,70,10,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,160.153,60,Female,55-64,1,0,3.9173823084088433
5dbdda11d54c4930595eb98c,70,11,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,136.693,21,Female,18-24,1,0,2.9173823084088433
5eb14ea6d01b0a04076c9df1,70,13,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,417.466,60,Female,55-64,1,0,0.9173823084088433
5e7caec4d32cbc2f6ad28766,70,12,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,191.482,23,Female,18-24,1,0,1.9173823084088433
6006d99604cd7b095d7f00de,70,10,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,576.795,23,Female,18-24,1,0,3.9173823084088433
5b7031ccc727a9000152bda7,50,9,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,203.392,34,Female,25-34,1,20,4.917382308408843
5ef28948e54f7c1afe558781,60,16,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,126.765,23,Female,18-24,1,10,2.0826176915911567
5f4bbab614b99107f65cd8ea,70,20,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,150.569,20,Female,18-24,1,0,6.082617691591157
5efedd5c1ed96f3fa048a4af,70,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,216.647,25,Female,25-34,1,0,1.9173823084088433
5c6afc3d51ea580001da6da5,70,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,112.367,22,Female,18-24,1,0,1.9173823084088433
5ef25917d6109b0ac0348bef,75,19,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,244.047,54,Male,45-54,1,5,5.082617691591157
5c2e64608641b100014f6dfb,50,68,GCSE (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,78.749,38,Male,35-44,1,20,54.08261769159115
5df0c64767a23610ed01d9c7,70,17,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,143.246,30,Female,25-34,1,0,3.0826176915911567
59e3b2a524d7bf00012f0e37,67,10,GCSE (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,237.55,39,Female,35-44,1,3,3.9173823084088433
5f3a5df273930b056615430e,50,16,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,174.731,21,Female,18-24,1,20,2.0826176915911567
5f4fd83ee29c990ff18bb7eb,70,11,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,138.128,20,Male,18-24,1,0,2.9173823084088433
5c69a75b24b8860001add1a2,70,11,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,218.651,54,Female,45-54,1,0,2.9173823084088433
5e201890d6b7e131dd2bb2dd,70,13,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,180.13,19,Female,18-24,1,0,0.9173823084088433
5b241dd98ecf3f0001614568,70,20,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,20647375.177247,60,Female,55-64,1,0,6.082617691591157
5c9b8ae596cb340016b7238c,70,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,163.146,26,Female,25-34,1,0,1.9173823084088433
59a6cb481363d9000167685c,70,10,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,126.526,30,Female,25-34,1,0,3.9173823084088433
5ea92b1506b31a000c9f5248,70,13,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,174.644,23,Male,18-24,1,0,0.9173823084088433
5f23176268241d0987b9b4e1,70,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,207.983,21,Female,18-24,1,0,1.9173823084088433
5f8723434e7e5f0da862a556,70,18,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,334.603,49,Female,45-54,1,0,4.082617691591157
5d4d31de4cf11f0001581cc9,50,19,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,113.48,34,Female,25-34,1,20,5.082617691591157
5efa66c030577f1782e0311a,70,19,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,131.128,20,Female,18-24,1,0,5.082617691591157
5ea9cc9195f36c126a27d0a7,70,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,182.308,28,Female,25-34,1,0,1.9173823084088433
5d474898beeecd0015d00ee1,70,16,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,292.117,37,Female,35-44,1,0,2.0826176915911567
5998305dbbe84800017965d9,70,12,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,163.234,35,Female,35-44,1,0,1.9173823084088433
5eca8f766efc6002c151bb05,70,10,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,218.765,24,Male,18-24,1,0,3.9173823084088433
5d530e973f2d250019318620,70,16,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,148.497,37,Male,35-44,1,0,2.0826176915911567
5d74288d3c1f6100190c7a1c,70,26,GCSE (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,280.907,64,Female,55-64,1,0,12.082617691591157
5a0c4184fe645f0001e9f5dd,70,8,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,115.521,36,Female,35-44,1,0,5.917382308408843
5d5321290c2a6a0017cc6a80,70,14,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,200.762,46,Female,45-54,1,0,0.08261769159115673
5d52c9a1954940001995c26a,60,16,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,212.777,32,Female,25-34,1,10,2.0826176915911567
5f9d21a3607bcd22252a714c,70,18,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,223.944,44,Female,35-44,1,0,4.082617691591157
5e3acd2a9d5f1e2e322363ad,70,16,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,176.392,40,Female,35-44,1,0,2.0826176915911567
5f0232d56e7dc43c371cb04f,70,13,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,264.201,30,Male,25-34,1,0,0.9173823084088433
5c5c9879b327020001d5742d,30,11,GCSE (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,162.867,42,Female,35-44,1,40,2.9173823084088433
589f4cdd890ea500014c4d85,70,10,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,85.76,60,Female,55-64,1,0,3.9173823084088433
5f0f7ad32ef17314221ebd0f,70,15,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,133.369,32,Female,25-34,1,0,1.0826176915911567
5effa70455b1f209ae25a233,70,13,GCSE (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,113.586,20,Male,18-24,1,0,0.9173823084088433
5ef35aea5311db071b98d315,70,56,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,277.49,40,Female,35-44,1,0,42.08261769159115
5e5ee95205c3c22264752d48,50,9,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,381.307,53,Female,45-54,1,20,4.917382308408843
5ead6e3b3bba060402d296d6,70,13,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,402.046,57,Female,55-64,1,0,0.9173823084088433
5dfe6f8018e869b0afbd65ca,70,11,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,248.934,24,Female,18-24,1,0,2.9173823084088433
5c61288cd697e7000107b9b4,70,11,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,199.124,67,Female,65 and over,1,0,2.9173823084088433
568d01dbb5a2c20006b595a0,70,10,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,102.542,34,Female,25-34,1,0,3.9173823084088433
5c010c054e1b7b00016a2336,70,4,GCSE (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,200.144,42,Male,35-44,1,0,9.917382308408843
5eb26d7399e5ac3a75665260,49,20,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,213.543,44,Female,35-44,1,21,6.082617691591157
5fd1d4437af7e91e507b3293,70,9,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,359.152,34,Female,25-34,1,0,4.917382308408843
5e663c211cbc9739b7573583,70,15,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,153.788,26,Female,25-34,1,0,1.0826176915911567
5c073924217d60000111317a,70,13,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,262.949,22,Male,18-24,1,0,0.9173823084088433
5d4e4f66ffbcf800199d5d2e,50,13,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,297.685,47,Female,45-54,1,20,0.9173823084088433
5f0f2b3c68d4a5081cad2ed2,7,8,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,229.681,57,Female,55-64,1,63,5.917382308408843
5c8d1d7b88549d0012e849fd,30,13,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,275.303,37,Female,35-44,1,40,0.9173823084088433
5f26f8233070d94a1b99082c,70,12,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,144.682,23,Female,18-24,1,0,1.9173823084088433
5f15672bb9e53c000b59d81b,70,11,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,121.61,28,Female,25-34,1,0,2.9173823084088433
5c4b033f894d390001f80468,70,8,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,309.443,44,Female,35-44,1,0,5.917382308408843
5bdc4ebb1d6f32000183476a,50,11,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,246.416,52,Female,45-54,1,20,2.9173823084088433
5f3f71ac504c3c26cb7fd0be,70,13,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,147.509,32,Male,25-34,1,0,0.9173823084088433
59e675a6c0d35a00012951ce,70,14,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,219.591,46,Female,45-54,1,0,0.08261769159115673
5f5007f547e79916ac2d1e8e,70,11,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,316.411,30,Female,25-34,1,0,2.9173823084088433
5d421d6e6247ef001900bdf9,50,20,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,186.412,40,Male,35-44,1,20,6.082617691591157
5d552d7dec972900010a177a,65,12,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,265.557,63,Female,55-64,1,5,1.9173823084088433
5f3122d319ed0c066a0b6304,70,16,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,89.647,21,Male,18-24,1,0,2.0826176915911567
5fb3bb5864ed860252a10e4d,70,10,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,340.309,31,Female,25-34,1,0,3.9173823084088433
5c193c721a7b3e0001bb298a,50,11,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,504.969,48,Male,45-54,1,20,2.9173823084088433
5f55075ddd310289571619aa,70,14,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,106.789,30,Female,25-34,1,0,0.08261769159115673
600224756c914915821a56cc,64,34,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,187.313,29,Female,25-34,1,6,20.082617691591157
5ed0ffc68b3fb70008a894ec,70,15,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,592.76,66,Not disclosed,65 and over,1,0,1.0826176915911567
5fb5829e56cf2b0b8446dda2,75,15,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,177.933,22,Female,18-24,1,5,1.0826176915911567
5ee4c4b42c280d1cd26cfe3d,66,10,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,262.89,NA,Male,Not disclosed,1,4,3.9173823084088433
5ee27e356f71563a3effa5e4,70,8,"Postgraduate degree (e.g., MA, MSc, PhD)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,207.377,23,Female,18-24,1,0,5.917382308408843
5f2c71d7ac56d91536002e8d,70,16,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,248.227,39,Female,35-44,1,0,2.0826176915911567
5f9eb2b4530d3e45e450e42e,70,13,A-level (or equivalent),"By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,372.776,65,Male,65 and over,1,0,0.9173823084088433
5dc87dc8d17e095eb5637b78,70,10,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,174.039,30,Female,25-34,1,0,3.9173823084088433
5c47260028cab20001a74aae,70,16,"Undergraduate degree (e.g., BA)","By the actual proportion of black balls in the urn for the first question, and by the numbers reported on the official UK Government website for data on Coronavirus on February 1 for the second question.",external,142.925,33,Female,25-34,1,0,2.0826176915911567
